date,game_id,home_team,away_team,venue,home_edge_score,away_edge_score,edge_diff,ou_score,ou_convergence_boost,model_total,actual_total,home_score,away_score,home_won,bet_signal,bet_side,model_win_prob,diff_signal,diff_side,ou_signal,ml_result,diff_result,ou_result,home_zone,home_pitch,home_walk,home_hand,away_zone,away_pitch,away_walk,away_hand,park_factor,park_weather_adj,home_bp_mod,away_bp_mod,home_bullpen_score,away_bullpen_score,home_moneyline,away_moneyline,ml_signal,ml_model_prob,ml_line_prob,ml_value_edge,ml_bet_ml,ml_profit,diff_gap,diff_model_prob,diff_line_prob,diff_value_edge,diff_bet_ml,diff_profit
2025-09-14,776321,Chicago Cubs,Tampa Bay Rays,Wrigley Field,38.85,23.83,15.0,61.7,0.0,9.7,7,4,3,True,NO BET,,,HOME,HOME,NO BET,NO BET,NO VALUE,NO BET,0.0,19.13,13.28,7.5,0.0,17.89,4.51,7.5,1.0,0.0,0.0,0.0,55.0,55.0,-169.0,140.0,NO BET,,,,,,15.0,53.8,60.1,-6.4,,
2025-09-14,776327,Athletics,Cincinnati Reds,Sutter Health Park,32.31,53.58,21.3,57.5,0.0,9.1,11,7,4,True,NO BET,,,AWAY,AWAY,NO BET,NO BET,LOSS,NO BET,0.0,18.47,7.18,10.0,12.97,24.33,9.09,12.5,1.0,0.0,0.0,0.0,55.0,55.0,-105.0,-115.0,NO BET,,,,,,21.3,55.3,51.1,4.2,-115.0,-100
2025-09-14,776325,San Francisco Giants,Los Angeles Dodgers,Oracle Park,39.65,43.66,4.0,55.4,0.0,9.2,12,2,10,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,18.92,7.77,0.45,10.0,9.73,10.69,13.1,10.0,0.97,0.0,0.0,0.0,55.0,55.0,114.0,-137.0,NO BET,,,,,,4.0,,,,,
2025-09-14,776323,San Diego Padres,Colorado Rockies,Petco Park,63.31,20.46,42.9,59.4,0.0,9.2,15,9,6,True,NO BET,,,HOME,HOME,NO BET,NO BET,NO VALUE,NO BET,21.08,29.39,3.63,12.5,0.0,18.81,0.0,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-323.0,260.0,NO BET,,,,,,42.9,60.7,73.3,-12.6,,
2025-09-14,776317,Seattle Mariners,Los Angeles Angels,T-Mobile Park,44.87,25.1,19.8,61.7,0.0,9.6,13,11,2,True,NO BET,,,HOME,HOME,NO BET,NO BET,NO VALUE,NO BET,0.0,19.82,15.0,12.5,0.0,10.17,9.98,7.5,1.0,0.0,0.0,0.0,55.0,55.0,-250.0,200.0,NO BET,,,,,,19.8,54.9,68.2,-13.2,,
2025-09-14,776330,Boston Red Sox,New York Yankees,Fenway Park,38.04,26.53,11.5,61.5,0.0,9.7,10,6,4,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,8.11,1.51,15.0,7.5,0.0,14.9,5.74,12.5,1.0,0.0,0.0,0.0,55.0,55.0,-149.0,125.0,NO BET,,,,,,11.5,,,,,
2025-09-15,776318,Pittsburgh Pirates,Chicago Cubs,PNC Park,51.79,52.31,0.5,53.1,0.0,8.7,4,0,4,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,21.62,21.33,0.0,10.0,10.81,16.0,15.0,12.5,1.0,0.0,0.0,0.0,55.0,55.0,104.0,-125.0,NO BET,,,,,,0.5,,,,,
2025-09-15,776315,Washington Nationals,Atlanta Braves,Nationals Park,50.92,38.95,12.0,56.6,0.0,9.1,14,3,11,False,NO BET,,,NO BET,HOME,NO BET,NO BET,NO BET,NO BET,10.81,24.1,8.16,10.0,10.27,18.67,6.06,7.5,1.0,0.0,0.0,0.0,55.0,55.0,145.0,-175.0,NO BET,,,,,,12.0,,,,,
2025-09-15,776316,Tampa Bay Rays,Toronto Blue Jays,George M. Steinbrenner Field,23.1,42.09,19.0,61.5,0.0,9.6,3,1,2,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,NO VALUE,NO BET,4.32,11.1,0.0,10.0,7.03,27.29,5.37,10.0,1.0,0.0,0.0,0.0,55.0,55.0,110.0,-130.0,NO BET,,,,,,19.0,54.8,54.3,0.5,,
2025-09-15,776314,Chicago White Sox,Baltimore Orioles,Rate Field,58.06,46.96,11.1,52.6,0.0,8.6,5,1,4,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,8.11,26.54,15.0,10.0,12.43,30.0,3.74,7.5,1.0,0.0,0.0,0.0,55.0,55.0,120.0,-143.0,NO BET,,,,,,11.1,,,,,
2025-09-15,776313,Minnesota Twins,New York Yankees,Target Field,30.61,33.88,3.3,60.7,0.0,9.6,7,7,0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,0.0,10.71,10.33,10.0,3.78,19.27,5.36,12.5,1.0,0.0,0.0,0.0,55.0,55.0,170.0,-208.0,NO BET,,,,,,3.3,,,,,
2025-09-15,776312,St. Louis Cardinals,Cincinnati Reds,Busch Stadium,40.87,61.29,20.4,59.3,0.0,9.1,17,6,11,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,WIN,NO BET,10.27,16.9,9.39,4.5,17.84,21.51,15.0,10.0,1.0,-2.0,0.0,0.0,55.0,55.0,-115.0,-105.0,NO BET,,,,,,20.4,55.1,48.9,6.2,-105.0,95.24
2025-09-15,776319,Houston Astros,Texas Rangers,Daikin Park,39.16,42.04,2.9,57.4,0.0,9.2,9,6,3,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,4.86,20.85,6.51,10.0,22.16,8.95,0.0,12.5,1.0,0.0,0.0,0.0,55.0,55.0,-130.0,110.0,NO BET,,,,,,2.9,,,,,
2025-09-15,776309,Arizona Diamondbacks,San Francisco Giants,Chase Field,31.37,35.04,3.7,63.0,0.0,9.7,9,8,1,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,0.0,19.25,7.57,10.0,16.22,16.6,0.0,7.5,1.0,-2.0,0.0,0.0,55.0,55.0,-130.0,110.0,NO BET,,,,,,3.7,,,,,
2025-09-15,776311,Los Angeles Dodgers,Philadelphia Phillies,Dodger Stadium,49.19,60.38,11.2,57.7,0.0,9.1,11,5,6,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,11.89,14.63,12.81,10.0,30.27,4.54,13.4,7.5,1.0,-2.0,0.0,0.0,55.0,55.0,-120.0,100.0,NO BET,,,,,,11.2,,,,,
2025-09-16,777825,Washington Nationals,Atlanta Braves,Nationals Park,52.99,63.69,10.7,43.3,-8.0,8.1,9,3,6,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,9.73,24.45,11.95,7.5,30.81,26.29,0.0,10.0,1.0,0.0,0.0,0.0,55.0,55.0,125.0,-149.0,NO BET,,,,,,10.7,,,,,
2025-09-16,776307,Washington Nationals,Atlanta Braves,Nationals Park,43.65,40.49,3.2,56.3,0.0,9.1,5,0,5,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,9.73,19.67,6.03,10.0,3.24,24.88,10.48,7.5,1.0,0.0,0.0,0.0,55.0,55.0,125.0,-149.0,NO BET,,,,,,3.2,,,,,
2025-09-16,776303,Detroit Tigers,Cleveland Guardians,Comerica Park,47.13,26.55,20.6,60.1,0.0,9.5,12,5,7,False,NO BET,,,HOME,HOME,NO BET,NO BET,NO VALUE,NO BET,8.65,23.47,10.52,4.5,5.95,19.45,0.0,7.5,1.0,0.0,0.0,0.0,55.0,55.0,-143.0,120.0,NO BET,,,,,,20.6,55.1,56.4,-1.3,,
2025-09-16,776308,Pittsburgh Pirates,Chicago Cubs,PNC Park,43.66,49.56,5.9,54.6,0.0,8.9,5,1,4,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,0.0,23.87,13.02,10.0,9.73,23.74,10.71,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-130.0,110.0,NO BET,,,,,,5.9,,,,,
2025-09-16,776310,Boston Red Sox,Athletics,Fenway Park,42.77,58.86,16.1,54.8,0.0,8.9,3,1,2,False,NO BET,,,AWAY,,NO BET,NO BET,WIN,NO BET,4.86,19.5,8.83,12.5,27.03,16.09,8.64,4.5,1.0,0.0,0.0,0.0,55.0,55.0,-161.0,135.0,NO BET,,,,,,16.1,54.0,40.8,13.2,135.0,135.0
2025-09-16,776304,New York Mets,San Diego Padres,Citi Field,33.08,48.32,15.2,59.7,0.0,9.5,11,8,3,True,NO BET,,,AWAY,,NO BET,NO BET,LOSS,NO BET,5.95,10.09,6.89,10.0,20.0,6.72,10.97,7.5,1.0,0.0,0.0,0.0,55.0,55.0,-120.0,100.0,NO BET,,,,,,15.2,53.8,47.8,6.0,100.0,-100
2025-09-16,776305,Tampa Bay Rays,Toronto Blue Jays,George M. Steinbrenner Field,43.39,55.37,12.0,56.2,0.0,8.9,11,5,6,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,8.11,17.16,7.53,12.5,16.22,30.0,8.29,4.5,1.0,0.0,0.0,0.0,55.0,55.0,-105.0,-115.0,NO BET,,,,,,12.0,,,,,
2025-09-16,776302,Kansas City Royals,Seattle Mariners,Kauffman Stadium,48.44,37.66,10.8,61.0,0.0,9.5,17,5,12,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,16.22,8.86,11.37,10.0,1.08,17.47,14.89,10.0,1.0,-2.0,0.0,0.0,55.0,55.0,120.0,-143.0,NO BET,,,,,,10.8,,,,,
2025-09-16,776306,Chicago White Sox,Baltimore Orioles,Rate Field,36.18,33.28,2.9,60.2,0.0,9.5,15,7,8,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,2.16,22.76,6.98,7.5,0.0,25.44,7.6,7.5,1.0,0.0,0.0,0.0,55.0,55.0,-110.0,-110.0,NO BET,,,,,,2.9,,,,,
2025-09-16,776298,Minnesota Twins,New York Yankees,Target Field,28.85,33.99,5.1,62.3,0.0,9.8,19,9,10,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,0.0,6.72,12.57,7.5,2.7,17.89,9.92,7.5,1.0,0.0,0.0,0.0,55.0,55.0,140.0,-167.0,NO BET,,,,,,5.1,,,,,
2025-09-16,776295,Milwaukee Brewers,Los Angeles Angels,American Family Field,40.62,28.97,11.6,64.1,0.0,9.7,11,9,2,True,NO BET,,,NO BET,HOME,NO BET,NO BET,NO BET,NO BET,5.41,20.59,6.27,12.5,3.78,11.52,7.51,10.0,1.02,0.0,0.0,0.0,55.0,55.0,-278.0,220.0,NO BET,,,,,,11.6,,,,,
2025-09-16,776300,St. Louis Cardinals,Cincinnati Reds,Busch Stadium,79.08,39.51,39.6,53.9,0.0,8.6,3,3,0,True,HOME,HOME,0.6502,NO BET,,NO BET,WIN,NO BET,NO BET,24.86,27.22,15.0,10.0,10.27,17.42,5.91,10.0,1.0,0.0,0.0,0.0,55.0,55.0,104.0,-125.0,HOME,64.8,46.9,17.9,104.0,104.0,39.6,,,,,
2025-09-16,776301,Houston Astros,Texas Rangers,Daikin Park,37.8,35.74,2.1,60.3,0.0,9.5,11,6,5,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,4.86,17.89,5.84,12.5,10.81,11.87,4.31,12.5,1.0,0.0,0.0,0.0,55.0,55.0,-105.0,-115.0,NO BET,,,,,,2.1,,,,,
2025-09-16,776293,Colorado Rockies,Miami Marlins,Coors Field,58.12,50.9,7.2,43.7,-8.0,8.2,11,5,6,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,12.43,30.0,11.76,4.5,20.0,24.64,0.0,12.5,1.0,0.0,0.0,0.0,55.0,55.0,125.0,-149.0,NO BET,,,,,,7.2,,,,,
2025-09-16,776294,Arizona Diamondbacks,San Francisco Giants,Chase Field,29.28,37.89,8.6,64.0,0.0,9.9,11,6,5,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,0.0,16.28,6.32,12.5,17.3,7.33,8.15,4.5,1.0,-2.0,0.0,0.0,55.0,55.0,-125.0,104.0,NO BET,,,,,,8.6,,,,,
2025-09-16,776297,Los Angeles Dodgers,Philadelphia Phillies,Dodger Stadium,31.11,48.62,17.5,63.6,0.0,9.7,15,6,9,False,NO BET,,,AWAY,,NO BET,NO BET,WIN,NO BET,2.7,12.78,9.81,7.5,18.92,4.2,13.97,10.0,1.0,-2.0,0.0,0.0,55.0,55.0,-130.0,110.0,NO BET,,,,,,17.5,54.4,45.7,8.6,110.0,110.0
2025-09-17,776287,Pittsburgh Pirates,Chicago Cubs,PNC Park,35.37,32.57,2.8,59.2,0.0,9.4,12,4,8,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,0.54,19.35,8.57,10.0,0.0,25.97,8.31,4.5,1.0,0.0,0.0,0.0,55.0,55.0,120.0,-139.0,NO BET,,,,,,2.8,,,,,
2025-09-17,776283,St. Louis Cardinals,Cincinnati Reds,Busch Stadium,43.41,48.6,5.2,58.4,0.0,9.1,8,2,6,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,11.89,18.94,4.44,12.5,14.59,20.13,8.92,10.0,1.0,-2.0,0.0,0.0,55.0,55.0,100.0,-120.0,NO BET,,,,,,5.2,,,,,
2025-09-17,776285,Chicago White Sox,Baltimore Orioles,Rate Field,45.74,62.77,17.0,54.3,0.0,8.7,4,1,3,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,NO VALUE,NO BET,8.11,28.17,5.64,7.5,14.05,27.13,15.0,10.0,1.0,0.0,0.0,0.0,55.0,55.0,110.0,-125.0,NO BET,,,,,,17.0,54.3,53.8,0.4,,
2025-09-17,776279,Arizona Diamondbacks,San Francisco Giants,Chase Field,48.32,51.61,3.3,58.2,0.0,9.1,6,1,5,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,4.86,19.14,15.0,12.5,22.16,7.7,11.17,10.0,1.0,-2.0,0.0,0.0,55.0,55.0,-110.0,-105.0,NO BET,,,,,,3.3,,,,,
2025-09-17,776286,Washington Nationals,Atlanta Braves,Nationals Park,45.83,43.55,2.3,56.8,0.0,9.0,13,4,9,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,5.95,25.76,7.88,10.0,12.43,24.08,4.47,7.5,1.0,0.0,0.0,0.0,55.0,55.0,125.0,-149.0,NO BET,,,,,,2.3,,,,,
2025-09-17,776296,Detroit Tigers,Cleveland Guardians,Comerica Park,73.77,41.57,32.2,55.3,0.0,8.8,4,0,4,False,HOME,HOME,0.6286,NO BET,,NO BET,LOSS,NO BET,NO BET,30.27,22.4,11.26,4.5,17.3,11.92,5.24,7.5,1.0,0.0,0.0,0.0,55.0,55.0,-149.0,125.0,HOME,63.4,57.4,6.1,-149.0,-100,32.2,,,,,
2025-09-17,776299,Boston Red Sox,Athletics,Fenway Park,41.2,31.73,9.5,59.4,0.0,9.4,9,5,4,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,7.57,15.92,8.36,10.0,2.7,14.54,7.44,12.5,1.0,0.0,0.0,0.0,55.0,55.0,-169.0,145.0,NO BET,,,,,,9.5,,,,,
2025-09-17,776290,Tampa Bay Rays,Toronto Blue Jays,George M. Steinbrenner Field,42.23,65.73,23.5,55.1,0.0,8.7,3,2,1,True,AWAY,AWAY,0.6265,AWAY,,NO BET,NO BET,NO VALUE,NO BET,8.11,18.58,5.79,12.5,23.24,28.55,6.31,12.5,1.0,0.0,0.0,0.0,55.0,55.0,110.0,-130.0,NO BET,,,,,,23.5,55.9,54.3,1.6,,
2025-09-17,776288,New York Mets,San Diego Padres,Citi Field,18.88,44.64,25.8,63.2,0.0,9.8,11,4,7,False,AWAY,AWAY,0.5209,AWAY,,NO BET,NO BET,WIN,NO BET,0.0,10.79,1.03,10.0,10.27,10.99,15.0,7.5,1.0,0.0,0.0,0.0,55.0,55.0,-130.0,110.0,NO BET,,,,,,25.8,56.4,45.7,10.7,110.0,110.0
2025-09-17,776289,Kansas City Royals,Seattle Mariners,Kauffman Stadium,41.16,37.96,3.2,61.8,0.0,9.6,12,7,5,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,14.05,8.89,7.71,10.0,12.97,17.1,5.16,7.5,1.0,-2.0,0.0,0.0,55.0,55.0,-125.0,104.0,NO BET,,,,,,3.2,,,,,
2025-09-17,776284,Minnesota Twins,New York Yankees,Target Field,35.22,48.0,12.8,59.1,0.0,9.4,15,5,10,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,NO VALUE,NO BET,2.16,9.48,13.91,7.5,16.76,17.73,6.16,10.0,1.0,0.0,0.0,0.0,55.0,55.0,135.0,-154.0,NO BET,,,,,,12.8,53.2,58.8,-5.6,,
2025-09-17,776291,Milwaukee Brewers,Los Angeles Angels,American Family Field,43.67,25.82,17.9,64.4,0.0,9.7,11,9,2,True,NO BET,,,HOME,HOME,NO BET,NO BET,NO VALUE,NO BET,4.32,23.19,8.25,12.5,0.0,12.95,7.83,10.0,1.02,0.0,0.0,0.0,55.0,55.0,-250.0,210.0,NO BET,,,,,,17.9,54.5,68.9,-14.4,,
2025-09-17,776292,Houston Astros,Texas Rangers,Daikin Park,34.14,77.4,43.3,56.6,0.0,8.8,7,5,2,True,AWAY,AWAY,0.6351,NO BET,,NO BET,LOSS,NO BET,NO BET,6.49,22.53,0.0,10.0,32.43,14.1,15.0,12.5,1.0,0.0,0.0,0.0,55.0,55.0,125.0,-149.0,AWAY,64.3,57.4,7.0,-149.0,-100,43.3,,,,,
2025-09-17,776277,Colorado Rockies,Miami Marlins,Coors Field,46.12,32.09,14.0,58.1,0.0,9.2,12,4,8,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET,5.41,30.0,6.18,10.0,0.0,25.56,8.17,4.5,1.0,0.0,0.0,0.0,55.0,55.0,135.0,-154.0,NO BET,,,,,,14.0,53.5,41.2,12.3,135.0,-100
2025-09-17,776280,Los Angeles Dodgers,Philadelphia Phillies,Dodger Stadium,42.11,29.56,12.6,64.6,0.0,9.9,5,5,0,True,NO BET,,,HOME,HOME,NO BET,NO BET,NO VALUE,NO BET,11.35,12.55,8.95,10.0,6.49,6.71,9.49,10.0,1.0,-2.0,0.0,0.0,55.0,55.0,-149.0,125.0,NO BET,,,,,,12.6,53.1,57.4,-4.2,,
2025-09-18,776275,Detroit Tigers,Cleveland Guardians,Comerica Park,66.25,43.55,22.7,55.9,0.0,8.9,4,1,3,False,NO BET,,,HOME,HOME,NO BET,NO BET,NO VALUE,NO BET,20.0,17.84,15.0,10.0,14.05,7.56,12.47,7.5,1.0,0.0,0.0,0.0,55.0,55.0,-227.0,200.0,NO BET,,,,,,22.7,55.7,67.6,-11.9,,
2025-09-18,776276,New York Mets,San Diego Padres,Citi Field,25.2,26.33,1.1,63.7,0.0,10.0,7,6,1,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,0.0,11.09,5.84,10.0,0.0,7.87,12.28,7.5,1.0,0.0,0.0,0.0,55.0,55.0,-139.0,120.0,NO BET,,,,,,1.1,,,,,
2025-09-18,776269,Tampa Bay Rays,Toronto Blue Jays,George M. Steinbrenner Field,40.91,36.72,4.2,57.4,0.0,9.2,4,4,0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,5.95,16.32,9.46,10.0,1.08,30.0,8.21,4.5,1.0,0.0,0.0,0.0,55.0,55.0,110.0,-125.0,NO BET,,,,,,4.2,,,,,
2025-09-18,776281,Boston Red Sox,Athletics,Fenway Park,35.13,48.63,13.5,56.8,0.0,9.1,8,3,5,False,NO BET,,,AWAY,,NO BET,NO BET,WIN,NO BET,0.0,25.39,5.4,10.0,11.89,17.48,11.51,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-143.0,129.0,NO BET,,,,,,13.5,53.4,42.6,10.8,129.0,129.0
2025-09-18,776272,Kansas City Royals,Seattle Mariners,Kauffman Stadium,27.27,28.73,1.5,62.8,0.0,9.9,2,0,2,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,0.0,9.23,9.87,7.5,0.0,16.63,9.11,7.5,1.0,0.0,0.0,0.0,55.0,55.0,104.0,-120.0,NO BET,,,,,,1.5,,,,,
2025-09-18,776270,Colorado Rockies,Miami Marlins,Coors Field,42.6,41.14,1.5,54.9,0.0,8.9,16,7,9,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,3.24,30.0,5.5,10.0,7.57,26.61,3.17,12.5,1.0,0.0,0.0,0.0,55.0,55.0,145.0,-169.0,NO BET,,,,,,1.5,,,,,
2025-09-18,776282,Cincinnati Reds,Chicago Cubs,Great American Ball Park,40.29,43.5,3.2,57.6,0.0,9.1,1,1,0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,5.41,18.37,8.46,10.0,0.0,24.72,14.94,10.0,1.01,0.0,0.0,0.0,55.0,55.0,-141.0,125.0,NO BET,,,,,,3.2,,,,,
2025-09-18,776278,Baltimore Orioles,New York Yankees,Oriole Park at Camden Yards,31.84,30.27,1.6,61.5,0.0,9.7,7,0,7,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,9.73,5.69,6.12,7.5,0.54,30.0,3.64,4.5,1.0,0.0,0.0,0.0,55.0,55.0,175.0,-200.0,NO BET,,,,,,1.6,,,,,
2025-09-18,776274,Milwaukee Brewers,Los Angeles Angels,American Family Field,48.31,35.94,12.4,59.3,0.0,9.2,7,5,2,True,NO BET,,,HOME,HOME,NO BET,NO BET,NO VALUE,NO BET,7.03,23.84,8.95,12.5,0.0,18.35,12.77,10.0,1.02,0.0,0.0,0.0,55.0,55.0,-250.0,210.0,NO BET,,,,,,12.4,53.1,68.9,-15.8,,
2025-09-18,776271,Los Angeles Dodgers,San Francisco Giants,Dodger Stadium,38.12,49.05,10.9,57.7,0.0,9.2,3,2,1,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,0.0,15.34,13.58,10.0,14.05,8.41,15.0,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-169.0,145.0,NO BET,,,,,,10.9,,,,,
2025-09-19,776267,Cincinnati Reds,Chicago Cubs,Great American Ball Park,42.94,49.49,6.6,56.2,0.0,9.0,11,7,4,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,4.32,19.68,9.54,12.5,8.65,23.58,14.88,4.5,1.01,0.0,0.0,0.0,55.0,55.0,-105.0,-110.0,NO BET,,,,,,6.6,,,,,
2025-09-19,776266,Pittsburgh Pirates,Athletics,PNC Park,45.67,50.39,4.7,54.7,0.0,8.9,7,3,4,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,6.49,19.62,10.79,10.0,10.81,20.73,12.06,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-105.0,-110.0,NO BET,,,,,,4.7,,,,,
2025-09-19,776268,Detroit Tigers,Atlanta Braves,Comerica Park,45.83,48.21,2.4,55.1,0.0,8.9,11,1,10,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,5.95,25.76,7.88,10.0,18.92,12.65,7.18,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-110.0,100.0,NO BET,,,,,,2.4,,,,,
2025-09-19,776273,Baltimore Orioles,New York Yankees,Oriole Park at Camden Yards,37.1,35.9,1.2,59.2,0.0,9.4,6,4,2,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,12.97,8.35,5.6,7.5,1.62,30.0,4.14,10.0,1.0,0.0,0.0,0.0,55.0,55.0,100.0,-115.0,NO BET,,,,,,1.2,,,,,
2025-09-19,776259,New York Mets,Washington Nationals,Citi Field,46.55,29.26,17.3,60.9,0.0,9.5,18,12,6,True,NO BET,,,HOME,HOME,NO BET,NO BET,NO VALUE,NO BET,14.05,20.68,3.56,10.0,5.95,4.72,9.35,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-222.0,190.0,NO BET,,,,,,17.3,54.3,66.7,-12.3,,
2025-09-19,776261,Tampa Bay Rays,Boston Red Sox,George M. Steinbrenner Field,54.71,71.2,16.5,42.2,-8.0,8.0,18,7,11,False,AWAY,AWAY,0.6357,NO BET,,NO BET,WIN,NO BET,NO BET,9.19,18.49,14.65,12.5,21.08,30.0,13.19,10.0,1.0,0.0,0.0,0.0,55.0,55.0,114.0,-135.0,AWAY,62.8,55.1,7.7,-135.0,74.07,16.5,,,,,
2025-09-19,776260,Kansas City Royals,Toronto Blue Jays,Kauffman Stadium,29.29,34.37,5.1,60.8,0.0,9.6,21,20,1,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,7.57,12.07,1.18,10.0,0.0,23.54,9.56,7.5,1.0,0.0,0.0,0.0,55.0,55.0,120.0,-139.0,NO BET,,,,,,5.1,,,,,
2025-09-19,776264,Chicago White Sox,San Diego Padres,Rate Field,29.48,57.89,28.4,58.7,0.0,9.2,7,4,3,True,NO BET,,,AWAY,AWAY,NO BET,NO BET,NO VALUE,NO BET,8.65,12.02,0.32,10.0,18.38,23.6,9.0,10.0,1.0,0.0,0.0,0.0,55.0,55.0,160.0,-189.0,NO BET,,,,,,28.4,57.1,63.0,-5.9,,
2025-09-19,776251,Texas Rangers,Miami Marlins,Globe Life Field,61.5,39.18,22.3,55.2,0.0,8.8,10,4,6,False,NO BET,,,HOME,HOME,NO BET,NO BET,NO VALUE,NO BET,14.59,30.0,9.44,10.0,4.32,18.59,10.73,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-149.0,125.0,NO BET,,,,,,22.3,55.6,57.4,-1.8,,
2025-09-19,776253,Colorado Rockies,Los Angeles Angels,Coors Field,36.52,38.57,2.0,57.6,0.0,9.2,13,7,6,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,0.0,15.92,10.67,12.5,5.95,26.85,2.57,12.5,1.0,0.0,0.0,0.0,55.0,55.0,104.0,-125.0,NO BET,,,,,,2.0,,,,,
2025-09-19,776262,Houston Astros,Seattle Mariners,Daikin Park,39.67,45.52,5.9,58.8,0.0,9.4,4,0,4,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,13.51,4.8,7.84,10.0,10.81,6.74,15.0,12.5,1.0,0.0,0.0,0.0,55.0,55.0,-110.0,-110.0,NO BET,,,,,,5.9,,,,,
2025-09-19,776263,Minnesota Twins,Cleveland Guardians,Target Field,43.05,38.82,4.2,57.1,0.0,9.2,8,2,6,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,14.05,17.67,5.43,4.5,8.65,20.09,4.07,12.5,1.0,0.0,0.0,0.0,55.0,55.0,-105.0,-105.0,NO BET,,,,,,4.2,,,,,
2025-09-19,776265,St. Louis Cardinals,Milwaukee Brewers,Busch Stadium,48.3,33.17,15.1,58.5,0.0,9.3,8,7,1,True,NO BET,,,HOME,HOME,NO BET,NO BET,WIN,NO BET,5.41,17.73,15.0,10.0,5.95,16.19,5.8,10.0,1.0,0.0,0.0,0.0,55.0,55.0,104.0,-125.0,NO BET,,,,,,15.1,53.8,46.9,6.9,104.0,104.0
2025-09-19,776255,Arizona Diamondbacks,Philadelphia Phillies,Chase Field,30.14,27.87,2.3,65.6,0.0,10.0,10,2,8,False,NO BET,,,NO BET,,OVER,NO BET,NO BET,PUSH,0.0,4.73,15.0,10.0,3.78,20.77,3.95,7.5,1.0,-2.0,0.0,0.0,55.0,55.0,-125.0,110.0,NO BET,,,,,,2.3,,,,,
2025-09-19,776256,Los Angeles Dodgers,San Francisco Giants,Dodger Stadium,32.86,34.06,1.2,60.3,0.0,9.6,9,6,3,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,0.0,14.57,8.56,12.5,16.76,9.36,0.0,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-182.0,165.0,NO BET,,,,,,1.2,,,,,
